ngo_id,darpan_id,ngo_name,ngo_type,registration_no,district,state,sub_district,address,pincode,sectors,main_category,latitude,longitude,last_updated,migrated,record_id
sample_86,MZ/SAMPLE/0086,Sample NGO 86,Society,REG-86,AIZAWL,Mizoram,Aizawl,Sample Address 86,796086,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_87,MZ/SAMPLE/0087,Sample NGO 87,Society,REG-87,AIZAWL,Mizoram,Aizawl,Sample Address 87,796087,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_88,MZ/SAMPLE/0088,Sample NGO 88,Society,REG-88,AIZAWL,Mizoram,Aizawl,Sample Address 88,796088,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_89,MZ/SAMPLE/0089,Sample NGO 89,Society,REG-89,AIZAWL,Mizoram,Aizawl,Sample Address 89,796089,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_90,MZ/SAMPLE/0090,Sample NGO 90,Society,REG-90,AIZAWL,Mizoram,Aizawl,Sample Address 90,796090,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_91,MZ/SAMPLE/0091,Sample NGO 91,Society,REG-91,AIZAWL,Mizoram,Aizawl,Sample Address 91,796091,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_92,MZ/SAMPLE/0092,Sample NGO 92,Society,REG-92,AIZAWL,Mizoram,Aizawl,Sample Address 92,796092,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_93,MZ/SAMPLE/0093,Sample NGO 93,Society,REG-93,AIZAWL,Mizoram,Aizawl,Sample Address 93,796093,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_94,MZ/SAMPLE/0094,Sample NGO 94,Society,REG-94,AIZAWL,Mizoram,Aizawl,Sample Address 94,796094,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_95,MZ/SAMPLE/0095,Sample NGO 95,Society,REG-95,AIZAWL,Mizoram,Aizawl,Sample Address 95,796095,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_96,MZ/SAMPLE/0096,Sample NGO 96,Society,REG-96,AIZAWL,Mizoram,Aizawl,Sample Address 96,796096,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_97,MZ/SAMPLE/0097,Sample NGO 97,Society,REG-97,AIZAWL,Mizoram,Aizawl,Sample Address 97,796097,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_98,MZ/SAMPLE/0098,Sample NGO 98,Society,REG-98,AIZAWL,Mizoram,Aizawl,Sample Address 98,796098,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_99,MZ/SAMPLE/0099,Sample NGO 99,Society,REG-99,AIZAWL,Mizoram,Aizawl,Sample Address 99,796099,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
sample_100,MZ/SAMPLE/0100,Sample NGO 100,Society,REG-100,AIZAWL,Mizoram,Aizawl,Sample Address 100,796000,Education & Literacy,,,,2026-05-07T00:00:00,FALSE,
00f90540660b40b80e60df7f88073127,NL/2009/0014926,Abiogenesis Socety,Society,,DIMAPUR,Nagaland,Dimapur,,797112,"Aged/Elderly, Agriculture, Education & Literacy, Health & Family Welfare",,,,,,
a0820040f20540840b582b59a4bf6a55,NL/2018/0198581,Abundant Life Foundation,Society,,DIMAPUR,Nagaland,Dimapur,,797112,"Education & Literacy, Health & Family Welfare",,,,,,
80db0440ba05402c12b42c1508df4b24,NL/2021/0281510,ACHEMLONG WELFARE SOCIETY,Society,,TUENSANG,Nagaland,Noklak,,798626,"Children, Education & Literacy",,,,,,
602102a0e60440a519065a6764fd41b8,NL/2023/0335773,ACHIKU MUQO SOCIETY,Society,,DIMAPUR,Nagaland,Dimapur,,797112,Women Development & Empowerment,,,,,,
407207303304405c0050d84d18de85f8,NL/2017/0156936,ACHIKU SOCIETY LTD,Society,,ZUNHEBOTO,Nagaland,ATOIZU,,798620,Health & Family Welfare,,,,,,
709f0d60210c40450e93ef8f11f92133,OR/2017/0176945,RADHAKANTA ES INSTITUTE OF COMPUTER TECHNOLOGY,Trust,40241200175,BALESHWAR,Odisha,Baleswar,"At/Po/Ps- Simulia, Dist- Balasore",756126,Vocational Training,,,,,,
60060de0fb0c40e81348990702305628,OR/2023/0356479,PARTICIPATORY ENDEAVOR FOR CHANGE & UPLIFTMENT OF COMMONS FOUNDATION,Trust,41081111574,KHORDHA,Odisha,Bhubaneswar,"Pokhariput, Bhubaneswar",751020,Community Development,,,,,,
sample_001,OR/2025/100000,TREE FOUNDATION,Trust,REG1000,KHORDHA,Odisha,Bhubaneswar,"Sample Address 1, Odisha",751000,Education & Literacy,,,,,,
sample_002,OR/2025/100001,100VIKALPAJEEVIKA FOUNDATION,Society,REG1001,CUTTACK,Odisha,Cuttack,"Sample Address 2, Odisha",751001,Health & Family Welfare,,,,,,
sample_003,OR/2025/100002,24MAHAKAL HELP FOUNDATION,Society,REG1002,SAMBALPUR,Odisha,Sambalpur,"Sample Address 3, Odisha",751002,Environment & Forests,,,,,,
sample_004,OR/2025/100003,2ND UNIVERSE,Trust,REG1003,GANJAM,Odisha,Berhampur,"Sample Address 4, Odisha",751003,Women's Development & Empowerment,,,,,,
sample_005,OR/2025/100004,360 DEGREE SOCIAL AND EDUCATIONAL TRUST,Society,REG1004,PURI,Odisha,Puri,"Sample Address 5, Odisha",751004,Skill Development,,,,,,
sample_006,OR/2025/100005,3RD EYE FOUNDATION,Society,REG1005,KHORDHA,Odisha,Bhubaneswar,"Sample Address 6, Odisha",751005,Education & Literacy,,,,,,
sample_007,OR/2025/100006,4A ART EDUCATION TRAINING AND ENTERTAINMENT FOUNDATION,Trust,REG1006,CUTTACK,Odisha,Cuttack,"Sample Address 7, Odisha",751006,Health & Family Welfare,,,,,,
sample_008,OR/2025/100007,4C SOLUTIONS,Society,REG1007,SAMBALPUR,Odisha,Sambalpur,"Sample Address 8, Odisha",751007,Environment & Forests,,,,,,
sample_009,OR/2025/100008,4u and charitable trust,Society,REG1008,GANJAM,Odisha,Berhampur,"Sample Address 9, Odisha",751008,Women's Development & Empowerment,,,,,,
sample_010,OR/2025/100009,5T FOUNDATION,Trust,REG1009,PURI,Odisha,Puri,"Sample Address 10, Odisha",751009,Skill Development,,,,,,
sample_011,OR/2025/100010,7 SPOKES VERDURE FOUNDATION,Society,REG1010,KHORDHA,Odisha,Bhubaneswar,"Sample Address 11, Odisha",751010,Education & Literacy,,,,,,
sample_012,OR/2025/100011,7 Wonders Welfare Trust,Society,REG1011,CUTTACK,Odisha,Cuttack,"Sample Address 12, Odisha",751011,Health & Family Welfare,,,,,,
sample_013,OR/2025/100012,94 UCEANS ASSOCIATION,Trust,REG1012,SAMBALPUR,Odisha,Sambalpur,"Sample Address 13, Odisha",751012,Environment & Forests,,,,,,
sample_014,OR/2025/100013,A BETTER WORLD-CENTRE FOR ENVIRONMENT & POVERTY ALLEVIATION,Society,REG1013,GANJAM,Odisha,Berhampur,"Sample Address 14, Odisha",751013,Women's Development & Empowerment,,,,,,
sample_015,OR/2025/100014,A C O R D,Society,REG1014,PURI,Odisha,Puri,"Sample Address 15, Odisha",751014,Skill Development,,,,,,
sample_016,OR/2025/100015,A N G E L,Trust,REG1015,KHORDHA,Odisha,Bhubaneswar,"Sample Address 16, Odisha",751015,Education & Literacy,,,,,,
sample_017,OR/2025/100016,A NEW HOPE CHARITABLE TRUST,Society,REG1016,CUTTACK,Odisha,Cuttack,"Sample Address 17, Odisha",751016,Health & Family Welfare,,,,,,
sample_018,OR/2025/100017,A SOCIETY FOR HUMENITY ACTIVITIES (ASHA),Society,REG1017,SAMBALPUR,Odisha,Sambalpur,"Sample Address 18, Odisha",751017,Environment & Forests,,,,,,
sample_019,OR/2025/100018,A TOTAPALLI GRAMYA SAUNTIA SAMAJ,Trust,REG1018,GANJAM,Odisha,Berhampur,"Sample Address 19, Odisha",751018,Women's Development & Empowerment,,,,,,
sample_020,OR/2025/100019,A. K. VIDYAMANDIR,Society,REG1019,PURI,Odisha,Puri,"Sample Address 20, Odisha",751019,Skill Development,,,,,,
sample_021,OR/2025/100020,A.K EDUCATIONAL AND SOCIETY WALFARE TRUST,Society,REG1020,KHORDHA,Odisha,Bhubaneswar,"Sample Address 21, Odisha",751020,Education & Literacy,,,,,,
sample_022,OR/2025/100021,AA Yubak Sangha,Trust,REG1021,CUTTACK,Odisha,Cuttack,"Sample Address 22, Odisha",751021,Health & Family Welfare,,,,,,
sample_023,OR/2025/100022,AABHA BROTHERS CONFEDERATION,Society,REG1022,SAMBALPUR,Odisha,Sambalpur,"Sample Address 23, Odisha",751022,Environment & Forests,,,,,,
sample_024,OR/2025/100023,AACHHA,Society,REG1023,GANJAM,Odisha,Berhampur,"Sample Address 24, Odisha",751023,Women's Development & Empowerment,,,,,,
sample_025,OR/2025/100024,AADHAAR FOUNDATION TRUST,Trust,REG1024,PURI,Odisha,Puri,"Sample Address 25, Odisha",751024,Skill Development,,,,,,
sample_026,OR/2025/100025,AADITYA ENCLAVE WELFARE SOCIETY,Society,REG1025,KHORDHA,Odisha,Bhubaneswar,"Sample Address 26, Odisha",751025,Education & Literacy,,,,,,
sample_027,OR/2025/100026,AADIYOGI EMPOWER FOUNDATION,Society,REG1026,CUTTACK,Odisha,Cuttack,"Sample Address 27, Odisha",751026,Health & Family Welfare,,,,,,
sample_028,OR/2025/100027,AADVIK MULTI CAPITALS,Trust,REG1027,SAMBALPUR,Odisha,Sambalpur,"Sample Address 28, Odisha",751027,Environment & Forests,,,,,,
sample_029,OR/2025/100028,AADYASHA FOUNDATION,Society,REG1028,GANJAM,Odisha,Berhampur,"Sample Address 29, Odisha",751028,Women's Development & Empowerment,,,,,,
sample_030,OR/2025/100029,AADYASHAKTI EDUCATIONAL FOUNDATION & CHARITABLE TRUST,Society,REG1029,PURI,Odisha,Puri,"Sample Address 30, Odisha",751029,Skill Development,,,,,,
sample_031,OR/2025/100030,AAGRAHA FOUNDATION,Trust,REG1030,KHORDHA,Odisha,Bhubaneswar,"Sample Address 31, Odisha",751030,Education & Literacy,,,,,,
sample_032,OR/2025/100031,AAHWAN FOUNDATION,Society,REG1031,CUTTACK,Odisha,Cuttack,"Sample Address 32, Odisha",751031,Health & Family Welfare,,,,,,
sample_033,OR/2025/100032,AAINA,Society,REG1032,SAMBALPUR,Odisha,Sambalpur,"Sample Address 33, Odisha",751032,Environment & Forests,,,,,,
sample_034,OR/2025/100033,AAISHA SIDDIQUA EDUCATIONAL & WELFARE SOCIETY,Trust,REG1033,GANJAM,Odisha,Berhampur,"Sample Address 34, Odisha",751033,Women's Development & Empowerment,,,,,,
sample_035,OR/2025/100034,AAKANKSHYA CHARITABLE TRUST,Society,REG1034,PURI,Odisha,Puri,"Sample Address 35, Odisha",751034,Skill Development,,,,,,
sample_036,OR/2025/100035,AAKASH Association of All Kinds of Awareness Services for Human being,Society,REG1035,KHORDHA,Odisha,Bhubaneswar,"Sample Address 36, Odisha",751035,Education & Literacy,,,,,,
sample_037,OR/2025/100036,AALPEE EDUCATION TRUST,Trust,REG1036,CUTTACK,Odisha,Cuttack,"Sample Address 37, Odisha",751036,Health & Family Welfare,,,,,,
sample_038,OR/2025/100037,Aama Odisha,Society,REG1037,SAMBALPUR,Odisha,Sambalpur,"Sample Address 38, Odisha",751037,Environment & Forests,,,,,,
sample_039,OR/2025/100038,AAMA SAATHIRE CHARITABLE ASSOCIATION (ASCA),Society,REG1038,GANJAM,Odisha,Berhampur,"Sample Address 39, Odisha",751038,Women's Development & Empowerment,,,,,,
sample_040,OR/2025/100039,AAMA SEBA PARIBARA TRUST,Trust,REG1039,PURI,Odisha,Puri,"Sample Address 40, Odisha",751039,Skill Development,,,,,,
sample_041,OR/2025/100040,AAMAR BHUIN MAAET FOUNDATION,Society,REG1040,KHORDHA,Odisha,Bhubaneswar,"Sample Address 41, Odisha",751040,Education & Literacy,,,,,,
sample_042,OR/2025/100041,AAMAR SAHITYA INTERNATIONAL,Society,REG1041,CUTTACK,Odisha,Cuttack,"Sample Address 42, Odisha",751041,Health & Family Welfare,,,,,,
sample_043,OR/2025/100042,AAMARA BISWAS,Trust,REG1042,SAMBALPUR,Odisha,Sambalpur,"Sample Address 43, Odisha",751042,Environment & Forests,,,,,,
sample_044,OR/2025/100043,AAME NATUA,Society,REG1043,GANJAM,Odisha,Berhampur,"Sample Address 44, Odisha",751043,Women's Development & Empowerment,,,,,,
sample_045,OR/2025/100044,aamo foundation,Society,REG1044,PURI,Odisha,Puri,"Sample Address 45, Odisha",751044,Skill Development,,,,,,
sample_046,OR/2025/100045,AANANT FOUNDATION FOR ALTERNATIVE MEDICINE AND ALLEVIATION RESEARCH TRUST,Trust,REG1045,KHORDHA,Odisha,Bhubaneswar,"Sample Address 46, Odisha",751045,Education & Literacy,,,,,,
sample_047,OR/2025/100046,Aangika,Society,REG1046,CUTTACK,Odisha,Cuttack,"Sample Address 47, Odisha",751046,Health & Family Welfare,,,,,,
sample_048,OR/2025/100047,AAPNO PARIVAR-ALWAYS TOGETHER,Society,REG1047,SAMBALPUR,Odisha,Sambalpur,"Sample Address 48, Odisha",751047,Environment & Forests,,,,,,
sample_049,OR/2025/100048,AARADHANA MAHILA TRUST,Trust,REG1048,GANJAM,Odisha,Berhampur,"Sample Address 49, Odisha",751048,Women's Development & Empowerment,,,,,,
sample_050,OR/2025/100049,AARADHANA TRUST,Society,REG1049,PURI,Odisha,Puri,"Sample Address 50, Odisha",751049,Skill Development,,,,,,
sample_051,OR/2025/100050,AARADHYA CHARITABLE TRUST,Society,REG1050,KHORDHA,Odisha,Bhubaneswar,"Sample Address 51, Odisha",751050,Education & Literacy,,,,,,
sample_052,OR/2025/100051,AARAMBH,Trust,REG1051,CUTTACK,Odisha,Cuttack,"Sample Address 52, Odisha",751051,Health & Family Welfare,,,,,,
sample_053,OR/2025/100052,AARAMBH CHARITABLE TRUST,Society,REG1052,SAMBALPUR,Odisha,Sambalpur,"Sample Address 53, Odisha",751052,Environment & Forests,,,,,,
sample_054,OR/2025/100053,AAREL FOUNDATION TRUST,Society,REG1053,GANJAM,Odisha,Berhampur,"Sample Address 54, Odisha",751053,Women's Development & Empowerment,,,,,,
sample_055,OR/2025/100054,AARIAH SOCIAL FOUNDATION,Trust,REG1054,PURI,Odisha,Puri,"Sample Address 55, Odisha",751054,Skill Development,,,,,,
sample_056,OR/2025/100055,AARIHANT CHARITABLE TRUST,Society,REG1055,KHORDHA,Odisha,Bhubaneswar,"Sample Address 56, Odisha",751055,Education & Literacy,,,,,,
sample_057,OR/2025/100056,AARIONA FOUNDATION,Society,REG1056,CUTTACK,Odisha,Cuttack,"Sample Address 57, Odisha",751056,Health & Family Welfare,,,,,,
sample_058,OR/2025/100057,AARIYAN FOUNDATION,Trust,REG1057,SAMBALPUR,Odisha,Sambalpur,"Sample Address 58, Odisha",751057,Environment & Forests,,,,,,
sample_059,OR/2025/100058,Aarogya Foundation,Society,REG1058,GANJAM,Odisha,Berhampur,"Sample Address 59, Odisha",751058,Women's Development & Empowerment,,,,,,
sample_060,OR/2025/100059,AAROHAN FOUNDATION,Society,REG1059,PURI,Odisha,Puri,"Sample Address 60, Odisha",751059,Skill Development,,,,,,
sample_061,OR/2025/100060,AAROHAN GROUP OF EDUCATION,Trust,REG1060,KHORDHA,Odisha,Bhubaneswar,"Sample Address 61, Odisha",751060,Education & Literacy,,,,,,
sample_062,OR/2025/100061,AAROHI FOUNDATION,Society,REG1061,CUTTACK,Odisha,Cuttack,"Sample Address 62, Odisha",751061,Health & Family Welfare,,,,,,
sample_063,OR/2025/100062,AAROMA CARE FOUNDATION,Society,REG1062,SAMBALPUR,Odisha,Sambalpur,"Sample Address 63, Odisha",751062,Environment & Forests,,,,,,
sample_064,OR/2025/100063,AARYAN EDUCATIONAL AND CHARITABLE TRUST,Trust,REG1063,GANJAM,Odisha,Berhampur,"Sample Address 64, Odisha",751063,Women's Development & Empowerment,,,,,,
sample_065,OR/2025/100064,AARYAV EDUCATIONAL AND CHARITABLE TRUST,Society,REG1064,PURI,Odisha,Puri,"Sample Address 65, Odisha",751064,Skill Development,,,,,,
sample_066,OR/2025/100065,AASA FOUNDATION,Society,REG1065,KHORDHA,Odisha,Bhubaneswar,"Sample Address 66, Odisha",751065,Education & Literacy,,,,,,
sample_067,OR/2025/100066,AASHARA DWARA FOUNDATION,Trust,REG1066,CUTTACK,Odisha,Cuttack,"Sample Address 67, Odisha",751066,Health & Family Welfare,,,,,,
sample_068,OR/2025/100067,AASHDIT FOUNDATION,Society,REG1067,SAMBALPUR,Odisha,Sambalpur,"Sample Address 68, Odisha",751067,Environment & Forests,,,,,,
sample_069,OR/2025/100068,AASHRAA FOUNDATION ODISHA,Society,REG1068,GANJAM,Odisha,Berhampur,"Sample Address 69, Odisha",751068,Women's Development & Empowerment,,,,,,
sample_070,OR/2025/100069,AASHRAYA,Trust,REG1069,PURI,Odisha,Puri,"Sample Address 70, Odisha",751069,Skill Development,,,,,,
sample_071,OR/2025/100070,AASHWAS FOUNDATION CHARITABLE TRUST,Society,REG1070,KHORDHA,Odisha,Bhubaneswar,"Sample Address 71, Odisha",751070,Education & Literacy,,,,,,
sample_072,OR/2025/100071,AASTA FOUNDATION TRUST,Society,REG1071,CUTTACK,Odisha,Cuttack,"Sample Address 72, Odisha",751071,Health & Family Welfare,,,,,,
sample_073,OR/2025/100072,AASTHA,Trust,REG1072,SAMBALPUR,Odisha,Sambalpur,"Sample Address 73, Odisha",751072,Environment & Forests,,,,,,
sample_074,OR/2025/100073,AASTHA ALOK,Society,REG1073,GANJAM,Odisha,Berhampur,"Sample Address 74, Odisha",751073,Women's Development & Empowerment,,,,,,
sample_075,OR/2025/100074,AASTHA DEVELOPER,Society,REG1074,PURI,Odisha,Puri,"Sample Address 75, Odisha",751074,Skill Development,,,,,,
sample_076,OR/2025/100075,AASTHA EDUCATIONAL & CHARITABLE TRUST,Trust,REG1075,KHORDHA,Odisha,Bhubaneswar,"Sample Address 76, Odisha",751075,Education & Literacy,,,,,,
sample_077,OR/2025/100076,AASTHA FOUNDATION,Society,REG1076,CUTTACK,Odisha,Cuttack,"Sample Address 77, Odisha",751076,Health & Family Welfare,,,,,,
sample_078,OR/2025/100077,Aastha Rehab Care Society,Society,REG1077,SAMBALPUR,Odisha,Sambalpur,"Sample Address 78, Odisha",751077,Environment & Forests,,,,,,
sample_079,OR/2025/100078,AATHAKOSIA LOKA SANGATTHAN,Trust,REG1078,GANJAM,Odisha,Berhampur,"Sample Address 79, Odisha",751078,Women's Development & Empowerment,,,,,,
sample_080,OR/2025/100079,AAWAHN CHARITABLE TRUST,Society,REG1079,PURI,Odisha,Puri,"Sample Address 80, Odisha",751079,Skill Development,,,,,,
sample_081,OR/2025/100080,AAWAZ VOLUNTARY ORGANISATION,Society,REG1080,KHORDHA,Odisha,Bhubaneswar,"Sample Address 81, Odisha",751080,Education & Literacy,,,,,,
sample_082,OR/2025/100081,Aawaz Voluntary Organisation,Trust,REG1081,CUTTACK,Odisha,Cuttack,"Sample Address 82, Odisha",751081,Health & Family Welfare,,,,,,
sample_083,OR/2025/100082,AB SHINE LIFE FOUNDATION,Society,REG1082,SAMBALPUR,Odisha,Sambalpur,"Sample Address 83, Odisha",751082,Environment & Forests,,,,,,
sample_084,OR/2025/100083,ABADHUTA SEVA SANGHA TRUST,Society,REG1083,GANJAM,Odisha,Berhampur,"Sample Address 84, Odisha",751083,Women's Development & Empowerment,,,,,,
sample_085,OR/2025/100084,ABAKASH FOUNDATION,Trust,REG1084,PURI,Odisha,Puri,"Sample Address 85, Odisha",751084,Skill Development,,,,,,
sample_086,OR/2025/100085,ABANTI AMIYA FOUNDATION,Society,REG1085,KHORDHA,Odisha,Bhubaneswar,"Sample Address 86, Odisha",751085,Education & Literacy,,,,,,
sample_087,OR/2025/100086,ABARNIRA GUNDA NATYA SANSAD,Society,REG1086,CUTTACK,Odisha,Cuttack,"Sample Address 87, Odisha",751086,Health & Family Welfare,,,,,,
sample_088,OR/2025/100087,Abbey West Services Private Limited,Trust,REG1087,SAMBALPUR,Odisha,Sambalpur,"Sample Address 88, Odisha",751087,Environment & Forests,,,,,,
sample_089,OR/2025/100088,ABCD,Society,REG1088,GANJAM,Odisha,Berhampur,"Sample Address 89, Odisha",751088,Women's Development & Empowerment,,,,,,
sample_090,OR/2025/100089,ABCD CHARITABLE TRUST,Society,REG1089,PURI,Odisha,Puri,"Sample Address 90, Odisha",751089,Skill Development,,,,,,
sample_091,OR/2025/100090,ABCI SOCIAL FOUNDATION,Trust,REG1090,KHORDHA,Odisha,Bhubaneswar,"Sample Address 91, Odisha",751090,Education & Literacy,,,,,,
sample_092,OR/2025/100091,ABDUL HAKIM EDUCATIONAL AND WELFARE TRUST,Society,REG1091,CUTTACK,Odisha,Cuttack,"Sample Address 92, Odisha",751091,Health & Family Welfare,,,,,,
sample_093,OR/2025/100092,ABEJA FOUNDATION,Society,REG1092,SAMBALPUR,Odisha,Sambalpur,"Sample Address 93, Odisha",751092,Environment & Forests,,,,,,
sample_094,OR/2025/100093,TREE FOUNDATION,Trust,REG1093,GANJAM,Odisha,Berhampur,"Sample Address 94, Odisha",751093,Women's Development & Empowerment,,,,,,
sample_095,OR/2025/100094,100VIKALPAJEEVIKA FOUNDATION,Society,REG1094,PURI,Odisha,Puri,"Sample Address 95, Odisha",751094,Skill Development,,,,,,
sample_096,OR/2025/100095,24MAHAKAL HELP FOUNDATION,Society,REG1095,KHORDHA,Odisha,Bhubaneswar,"Sample Address 96, Odisha",751095,Education & Literacy,,,,,,
sample_097,OR/2025/100096,2ND UNIVERSE,Trust,REG1096,CUTTACK,Odisha,Cuttack,"Sample Address 97, Odisha",751096,Health & Family Welfare,,,,,,
sample_098,OR/2025/100097,360 DEGREE SOCIAL AND EDUCATIONAL TRUST,Society,REG1097,SAMBALPUR,Odisha,Sambalpur,"Sample Address 98, Odisha",751097,Environment & Forests,,,,,,
1,,AADHIRAN CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605001,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
2,,AALAMARAM SOCIAL SERVICE SOCIETY,Trust,,PUDUCHERRY,Puducherry,,,605002,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
3,,AANANTHA KUDIL CHARITABLE TRUST,Society,,PUDUCHERRY,Puducherry,,,605003,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
4,,Aathmalayaa Educational Public Trust,Trust,,PUDUCHERRY,Puducherry,,,605004,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
5,,ABDUL GAFFAR ABDUL KAREEM SAIT EDUCATIONAL TRUST,Trust,,KARAIKAL,Puducherry,,,605005,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
6,,ABDUL SAMAD EDUCATIONAL AND CHARITABLE TRUST,Society,,PUDUCHERRY,Puducherry,,,605006,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
7,,ABLE FOUNDATION,Trust,,PUDUCHERRY,Puducherry,,,605007,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
8,,ACHARIYA EDUCATIONAL PUBLIC TRUST,Trust,,PUDUCHERRY,Puducherry,,,605008,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
9,,ACHARIYA TECHNO ALUMNI ASSOCIATION,Society,,PUDUCHERRY,Puducherry,,,605009,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
10,,ACIC-MANAKULA VINAYAGAR INNOVATION FOUNDATION,Trust,,KARAIKAL,Puducherry,,,605010,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
11,,ADECOM Network,Trust,,PUDUCHERRY,Puducherry,,,605011,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
12,,ADITI CHARITABLE TRUST FOR ENVIRONMENT AND ECOLOGY,Society,,PUDUCHERRY,Puducherry,,,605012,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
13,,AG PADMAVATI GOVINDASAMY MEDICAL AND EDUCATIONAL TRUST,Trust,,PUDUCHERRY,Puducherry,,,605013,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
14,,AGAM ANBU CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605014,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
15,,AGASHTIYA TRUST,Society,,KARAIKAL,Puducherry,,,605015,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
16,,AGATHE ILLAM ORPHANAGE,Trust,,PUDUCHERRY,Puducherry,,,605016,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
17,,Agathin Aram Arivom Foundation,Trust,,PUDUCHERRY,Puducherry,,,605017,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
18,,AGATHIYAR DHARMA ARAKATTALAI,Society,,PUDUCHERRY,Puducherry,,,605018,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
19,,AGNI BHARATHAM TRUST,Trust,,PUDUCHERRY,Puducherry,,,605019,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
20,,AGNI SIRAGUGAL TRANSGENDER FEDERATION,Trust,,KARAIKAL,Puducherry,,,605000,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
21,,AIC-PONDICHERRY ENGINEERING COLLEGE FOUNDATION,Society,,PUDUCHERRY,Puducherry,,,605001,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
22,,AIDER FOUNDATION INDIA,Trust,,PUDUCHERRY,Puducherry,,,605002,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
23,,AKASH EDUCATION AND RESEARCH TRUST,Trust,,PUDUCHERRY,Puducherry,,,605003,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
24,,AKASH FOUNDATION,Society,,PUDUCHERRY,Puducherry,,,605004,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
25,,AKILAM TRUST,Trust,,KARAIKAL,Puducherry,,,605005,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
26,,AKKALKOT SHRI SWAMY SAMARTHA MAHARAJ SEVA CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605006,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
27,,AKKANDY FAMILY MEDICAL TRUST,Society,,PUDUCHERRY,Puducherry,,,605007,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
28,,Akshadha Foundation,Trust,,PUDUCHERRY,Puducherry,,,605008,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
29,,AKSHAYA EDUCATIONAL TRUST,Trust,,PUDUCHERRY,Puducherry,,,605009,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
30,,Akshaya Self Help Groups Confederation,Society,,KARAIKAL,Puducherry,,,605010,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
31,,AL FURQAN TRUST,Trust,,PUDUCHERRY,Puducherry,,,605011,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
32,,AL HUDHA MODEL SCHOOL,Trust,,PUDUCHERRY,Puducherry,,,605012,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
33,,AL NABI EDUCATIONAL AND SOCIAL TRUST,Society,,PUDUCHERRY,Puducherry,,,605013,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
34,,AL- QALAM EDUCATIONAL AND CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605014,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
35,,ALAMU CHARITABLE TRUST,Trust,,KARAIKAL,Puducherry,,,605015,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
36,,ALL ARE FOR JESUS TRUST,Society,,PUDUCHERRY,Puducherry,,,605016,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
